Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2008-01-01,1684,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,MetalSd,MetalSd,PConc,2,Typ,1684,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,8849,Inside,IR1,120,RL,BrkFace,7,NridgHt,5,9,Y,CompShg,Hip,266000,Normal,WD ,Pave,6,AllPub,2005,2005
2008-01-01,1800,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,MetalSd,MetalSd,PConc,2,Typ,1800,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,8232,Inside,IR1,120,RL,BrkFace,6,NridgHt,5,9,Y,CompShg,Hip,370967,Partial,New,Pave,6,AllPub,2007,2008
2008-01-01,1342,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1342,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6240,Inside,Reg,120,RL,BrkFace,6,NridgHt,5,8,Y,CompShg,Hip,234250,Normal,WD ,Pave,6,AllPub,2006,2007
2008-01-01,1342,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1342,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6240,Inside,Reg,120,RL,BrkFace,2,NridgHt,5,8,Y,CompShg,Hip,219500,Normal,WD ,Pave,6,AllPub,2006,2007
2008-01-01,764,2,Twnhs,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,Wd Shng,PConc,2,Typ,1626,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2448,Inside,Reg,160,RL,Stone,10,NridgHt,5,7,Y,CompShg,Gable,155000,Normal,WD ,Pave,6,AllPub,2003,2004
2008-01-01,764,2,Twnhs,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,Wd Shng,PConc,2,Typ,1626,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2448,Inside,Reg,160,RL,Stone,10,NridgHt,5,7,Y,CompShg,Gable,154000,Normal,WD ,Pave,6,AllPub,2003,2004
2008-01-01,1358,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8198,FR3,Reg,120,RM,Stone,7,NridgHt,5,7,Y,CompShg,Gable,207000,Normal,WD ,Pave,6,AllPub,2004,2004
2008-01-01,1455,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1455,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3940,Inside,Reg,120,RL,BrkFace,8,Blmngtn,5,7,Y,CompShg,Gable,195000,Normal,WD ,Pave,6,AllPub,2003,2003
2008-01-01,1576,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1576,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3940,Inside,Reg,120,RM,BrkFace,5,Blmngtn,5,7,Y,CompShg,Hip,219990,Normal,WD ,Pave,7,AllPub,2004,2004
2008-01-01,1504,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1504,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,120,RL,BrkFace,5,Blmngtn,5,7,Y,CompShg,Gable,191000,Normal,WD ,Pave,7,AllPub,2005,2006
2008-01-01,1266,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1266,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,20,RL,BrkFace,3,Blmngtn,5,7,Y,CompShg,Gable,159895,Normal,WD ,Pave,6,AllPub,2007,2007
2008-01-01,1246,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,WdShing,Wd Shng,PConc,2,Typ,1246,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3710,Inside,Reg,20,RL,BrkFace,3,Blmngtn,5,7,Y,CompShg,Gable,187687,Partial,New,Pave,5,AllPub,2007,2008
2008-01-01,813,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1515,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9024,Inside,IR1,60,RL,None,7,Gilbert,5,6,Y,CompShg,Gable,179000,Normal,WD ,Pave,8,AllPub,2004,2004
2008-01-01,864,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1593,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,7415,Inside,IR1,60,RL,None,4,Gilbert,5,6,Y,CompShg,Gable,193000,Normal,WD ,Pave,8,AllPub,2004,2004
2008-01-01,1166,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1166,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9587,Inside,IR1,80,RL,Stone,7,Gilbert,5,7,Y,CompShg,Gable,190000,Normal,WD ,Pave,5,AllPub,2005,2005
2008-01-01,728,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8029,Inside,IR1,60,RL,None,7,Gilbert,5,6,Y,CompShg,Gable,176000,Normal,WD ,Pave,8,AllPub,2005,2005
2008-01-01,840,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1720,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8010,Inside,IR1,60,RL,None,7,Gilbert,5,7,Y,CompShg,Gable,188000,Normal,WD ,Pave,7,AllPub,2002,2003
2008-01-01,847,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1986,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8396,Inside,IR1,60,RL,BrkFace,5,Gilbert,5,7,Y,CompShg,Gable,213000,Normal,WD ,Pave,9,AllPub,2003,2003
2008-01-01,1358,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7301,Inside,IR1,120,RL,Stone,11,NridgHt,6,7,Y,CompShg,Gable,217300,Partial,New,Pave,6,AllPub,2007,2008
2008-01-01,962,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1792,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10261,Inside,IR1,60,RL,BrkFace,5,Gilbert,5,6,Y,CompShg,Gable,186500,Normal,WD ,Pave,8,AllPub,2000,2000
2008-01-01,1008,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1892,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8220,Inside,IR1,60,RL,BrkFace,7,Gilbert,5,7,Y,CompShg,Gable,226750,Normal,WD ,Pave,8,AllPub,2000,2001
2008-01-01,788,3,1Fam,1.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1490,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15384,Inside,IR1,60,RL,None,2,Gilbert,5,7,Y,CompShg,Gable,184000,Normal,WD ,Pave,8,AllPub,2004,2005
2008-01-01,1037,4,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2322,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,12460,FR2,IR1,60,RL,None,5,Gilbert,5,7,Y,CompShg,Gable,225000,Normal,WD ,Pave,8,AllPub,1999,2000
2008-01-01,873,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1651,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8390,Inside,IR1,60,RL,None,5,Gilbert,5,7,Y,CompShg,Gable,185900,Normal,WD ,Pave,7,AllPub,1999,1999
2008-01-01,1182,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,2199,1,GasA,Ex,2.5Unf,1,Gd,Lvl,Gtl,9660,Inside,Reg,75,RL,BrkFace,9,NoRidge,5,8,Y,CompShg,Hip,284500,Normal,WD ,Pave,9,AllPub,1997,1997
2008-01-01,1470,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2630,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9200,Inside,Reg,60,RL,BrkFace,6,NoRidge,5,8,Y,CompShg,Gable,315000,Normal,WD ,Pave,8,AllPub,1998,1998
2008-01-01,1145,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2198,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14260,FR2,IR1,60,RL,BrkFace,12,NoRidge,5,8,Y,CompShg,Gable,250000,Normal,WD ,Pave,9,AllPub,2000,2000
2008-01-01,1533,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2172,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11000,FR2,Reg,60,RL,BrkFace,6,NoRidge,5,9,Y,CompShg,Hip,291000,Normal,WD ,Pave,8,AllPub,2000,2000
2008-01-01,2006,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2006,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11675,Inside,IR1,20,RL,BrkFace,7,NoRidge,5,8,Y,CompShg,Gable,350000,Normal,WD ,Pave,5,AllPub,1998,1998
2008-01-01,1064,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2125,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10990,CulDSac,IR1,60,RL,None,6,NoRidge,5,7,Y,CompShg,Gable,279500,Normal,WD ,Pave,12,AllPub,1996,1997
2008-01-01,1251,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2501,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11929,CulDSac,IR1,60,RL,BrkFace,6,NoRidge,7,8,Y,CompShg,Gable,290000,Normal,WD ,Pave,9,AllPub,1995,1995
2008-01-01,2113,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,Gd,Gd,MetalSd,MetalSd,PConc,2,Typ,2113,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10437,Inside,IR1,20,RL,BrkFace,8,NoRidge,6,8,Y,CompShg,Hip,350000,Normal,WD ,Pave,7,AllPub,1995,1995
2008-01-01,1325,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,ImStucc,PConc,2,Typ,2418,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10542,Inside,Reg,60,RL,BrkFace,8,NoRidge,5,7,Y,CompShg,Hip,341000,Normal,WD ,Pave,9,AllPub,1993,1994
2008-01-01,1108,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2197,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10010,Inside,Reg,60,RL,BrkFace,7,NoRidge,5,7,Y,WdShake,Hip,287500,Normal,WD ,Pave,9,AllPub,1993,1994
2008-01-01,1223,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2127,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10944,Inside,IR1,60,RL,BrkFace,8,NoRidge,5,7,Y,CompShg,Gable,271000,Normal,WD ,Pave,5,AllPub,1994,1994
2008-01-01,1987,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,1987,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14303,Corner,IR1,20,RL,BrkFace,8,NoRidge,5,8,Y,CompShg,Hip,301500,Normal,WD ,Pave,7,AllPub,1994,1994
2008-01-01,1580,3,1Fam,0.0,0.0,Y,Feedr,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1580,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11932,FR2,Reg,20,RL,Stone,6,Somerst,5,8,Y,CompShg,Gable,235128,Partial,ConLD,Pave,7,AllPub,2007,2008
2008-01-01,894,4,1Fam,0.0,0.0,Y,Feedr,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1933,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14598,CulDSac,IR1,60,RL,Stone,1,Somerst,5,6,Y,CompShg,Gable,214000,Normal,WD ,Pave,9,AllPub,2007,2007
2008-01-01,1574,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1574,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11957,Inside,IR1,20,RL,BrkFace,7,Somerst,5,8,Y,CompShg,Gable,232000,Normal,WD ,Pave,7,AllPub,2006,2006
2008-01-01,1578,3,1Fam,1.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1578,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,13253,Inside,IR1,20,RL,BrkFace,5,Somerst,5,7,Y,CompShg,Gable,240000,Normal,WD ,Pave,7,AllPub,2006,2006
2008-01-01,1506,2,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1506,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14587,Inside,IR1,20,RL,Stone,8,Somerst,5,9,Y,CompShg,Gable,264132,Partial,New,Pave,6,AllPub,2008,2008
2008-01-01,1563,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1563,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10206,Inside,Reg,20,RL,Stone,10,Somerst,5,8,Y,CompShg,Gable,245000,Normal,WD ,Pave,6,AllPub,2007,2007
2008-01-01,1428,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1428,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12274,FR2,IR1,20,RL,Stone,7,Somerst,5,7,Y,CompShg,Gable,227680,Partial,New,Pave,6,AllPub,2008,2008
2008-01-01,1341,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,3,Typ,1861,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9801,Inside,Reg,60,RL,Stone,7,Somerst,5,8,Y,CompShg,Gable,257000,Normal,WD ,Pave,7,AllPub,2007,2007
2008-01-01,955,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1874,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9428,Inside,Reg,60,RL,Stone,2,Somerst,5,8,Y,CompShg,Hip,297900,Partial,New,Pave,8,AllPub,2007,2008
2008-01-01,1372,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1372,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,Reg,20,FV,None,7,Somerst,5,8,Y,CompShg,Gable,212700,Partial,New,Pave,6,AllPub,2007,2008
2008-01-01,1372,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1372,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,Reg,20,FV,None,5,Somerst,5,7,Y,CompShg,Gable,250580,Partial,New,Pave,6,AllPub,2007,2008
2008-01-01,866,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1768,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9803,Inside,Reg,60,FV,None,2,Somerst,5,7,Y,CompShg,Gable,226700,Normal,WD ,Pave,7,AllPub,2005,2005
2008-01-01,1053,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1992,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375,Inside,Reg,60,FV,BrkFace,8,Somerst,5,8,Y,CompShg,Hip,250000,Normal,WD ,Pave,9,AllPub,2003,2004
2008-01-01,1026,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,1958,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10625,Inside,Reg,60,FV,None,7,Somerst,5,7,Y,CompShg,Gable,250000,Normal,WD ,Pave,9,AllPub,2005,2005
2008-01-01,1050,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2078,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,10800,Inside,Reg,60,FV,Stone,4,Somerst,5,8,Y,CompShg,Gable,339750,Partial,New,Pave,8,AllPub,2007,2008
2008-01-01,1660,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1660,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10625,Inside,Reg,20,FV,BrkFace,6,Somerst,5,8,Y,CompShg,Gable,256000,Normal,WD ,Pave,7,AllPub,2007,2007
2008-01-01,1218,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,1218,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,Reg,20,FV,Stone,4,Somerst,5,7,Y,CompShg,Gable,230348,Partial,New,Pave,6,AllPub,2007,2008
2008-01-01,864,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1728,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8791,Inside,IR1,60,FV,None,5,Somerst,5,6,Y,CompShg,Gable,207500,Normal,WD ,Pave,7,AllPub,2003,2003
2008-01-01,1080,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1080,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,Reg,20,RL,BrkFace,4,SawyerW,5,7,Y,CompShg,Gable,141000,Normal,WD ,Pave,6,AllPub,2004,2005
2008-01-01,835,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1696,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10110,Inside,Reg,60,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,188000,Normal,WD ,Pave,7,AllPub,2003,2003
2008-01-01,835,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1663,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12774,FR2,Reg,60,RL,BrkFace,7,SawyerW,5,7,Y,CompShg,Gable,192500,Normal,WD ,Pave,8,AllPub,2003,2004
2008-01-01,1175,3,1Fam,1.0,0.0,Y,RRAe,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1175,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072,Inside,Reg,20,RL,BrkFace,6,SawyerW,5,6,Y,CompShg,Gable,146000,Normal,WD ,Pave,6,AllPub,2005,2006
2008-01-01,1114,3,1Fam,1.0,0.0,Y,RRAe,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1114,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695,Inside,Reg,20,RL,None,6,SawyerW,5,5,Y,CompShg,Gable,159000,Normal,WD ,Pave,6,AllPub,2004,2004
2008-01-01,1114,3,1Fam,1.0,0.0,Y,RRAe,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1114,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695,Inside,Reg,20,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,155000,Normal,WD ,Pave,6,AllPub,2003,2004
2008-01-01,798,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1640,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8366,Inside,IR1,60,RL,None,12,SawyerW,5,6,Y,CompShg,Gable,173000,Normal,WD ,Pave,6,AllPub,2004,2004
2008-01-01,1162,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1162,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9260,Corner,Reg,20,RL,None,3,SawyerW,5,7,Y,CompShg,Gable,170000,Normal,WD ,Pave,6,AllPub,2007,2007
2008-01-01,754,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1609,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8453,Inside,IR1,60,RL,BrkFace,4,SawyerW,5,6,Y,CompShg,Gable,182000,Normal,WD ,Pave,6,AllPub,1995,1995
2008-01-01,886,3,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,1680,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8480,Inside,IR1,60,RL,BrkFace,10,SawyerW,5,6,Y,CompShg,Gable,163000,Normal,WD ,Pave,7,AllPub,1993,1994
2008-01-01,1679,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,2,Typ,1679,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8125,Inside,Reg,20,RL,BrkFace,10,SawyerW,5,6,Y,CompShg,Gable,193500,Normal,WD ,Pave,7,AllPub,1994,1998
2008-01-01,832,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1657,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14565,CulDSac,IR2,60,RL,BrkFace,11,SawyerW,5,7,Y,CompShg,Gable,189000,Normal,WD ,Pave,6,AllPub,1994,1995
2008-01-01,827,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1677,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8450,Inside,Reg,60,RL,None,9,SawyerW,5,6,Y,CompShg,Gable,190500,Normal,WD ,Pave,7,AllPub,2001,2001
2008-01-01,844,3,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,1737,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,8285,Corner,Reg,60,RL,None,5,SawyerW,5,7,Y,CompShg,Gable,175000,Normal,WD ,Pave,7,AllPub,1992,1992
2008-01-01,1294,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,2,Typ,1294,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7153,Inside,Reg,20,RL,BrkFace,6,SawyerW,5,6,Y,CompShg,Gable,179200,Normal,WD ,Pave,6,AllPub,1991,1991
2008-01-01,832,3,1Fam,0.0,0.0,Y,RRNe,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,1710,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9291,Corner,IR1,60,RL,BrkFace,6,SawyerW,5,6,Y,CompShg,Gable,187000,Normal,WD ,Pave,7,AllPub,1993,1993
2008-01-01,1617,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Plywood,Plywood,PConc,2,Typ,1617,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8012,Inside,Reg,120,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,193000,Normal,WD ,Pave,5,AllPub,1993,1994
2008-01-01,1199,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,Plywood,Plywood,PConc,2,Typ,1199,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7892,Inside,Reg,120,RL,None,3,SawyerW,5,6,Y,CompShg,Gable,153900,Normal,WD ,Pave,5,AllPub,1993,1993
2008-01-01,984,3,1Fam,1.0,0.0,Y,RRAe,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,PConc,1,Typ,984,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9100,Inside,Reg,20,RL,None,8,Sawyer,5,5,Y,CompShg,Hip,128000,Normal,WD ,Pave,5,AllPub,1963,1963
2008-01-01,912,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,Plywood,CBlock,1,Typ,912,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12968,Inside,IR2,20,RL,None,9,Sawyer,6,5,Y,CompShg,Hip,144000,Normal,WD ,Pave,4,AllPub,1962,1962
2008-01-01,864,3,1Fam,1.0,0.0,Y,Feedr,Norm,SBrkr,Gd,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,864,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8100,Inside,Reg,20,RL,None,7,Sawyer,8,5,Y,CompShg,Gable,135000,Normal,WD ,Pave,5,AllPub,1961,2007
2008-01-01,890,3,2fmCon,1.0,0.0,N,RRAe,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,890,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8450,Inside,Reg,190,RL,None,4,Sawyer,5,5,Y,CompShg,Gable,115000,Normal,WD ,Pave,5,AllPub,1968,1968
2008-01-01,864,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,HdBoard,CBlock,1,Typ,864,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6360,Inside,Reg,20,RL,None,1,Sawyer,5,5,Y,CompShg,Hip,119916,Abnorml,COD,Pave,5,AllPub,1963,1963
